signal_id,material_code,plant_code,period_date,period_type,demand_type,volume_rc,week_label
1204,32000011,7102,2026-03-16,WEEK,POST_FCST,5039.0,w12
1205,32000011,7102,2026-03-23,WEEK,POST_FCST,4855.0,w13
1206,32000011,7102,2026-03-30,WEEK,POST_FCST,4534.0,w14
1207,32000011,7102,2026-04-06,WEEK,POST_FCST,4698.0,w15
1208,32000011,7102,2026-04-13,WEEK,POST_FCST,4484.0,w16
1209,32000011,7102,2026-04-20,WEEK,POST_FCST,4439.0,w17
1210,32000011,7102,2026-04-27,WEEK,POST_FCST,4181.0,w18
1211,32000011,7102,2026-05-04,WEEK,POST_FCST,4136.0,w19
1212,32000011,7102,2026-05-11,WEEK,POST_FCST,3849.0,w20
1213,32000011,7102,2026-05-18,WEEK,POST_FCST,3727.0,w21
1214,32000011,7102,2026-05-25,WEEK,POST_FCST,3595.0,w22
1215,32000011,7102,2026-06-01,WEEK,POST_FCST,3413.0,w23
1216,32000011,7102,2026-06-08,WEEK,POST_FCST,3315.0,w24
1217,32000011,7102,2026-06-15,WEEK,POST_FCST,3213.0,w25
1218,32000011,7102,2026-06-22,WEEK,POST_FCST,3229.0,w26
1219,32000011,7102,2026-06-29,WEEK,POST_FCST,3314.0,w27
1220,32000011,7102,2026-07-06,WEEK,POST_FCST,3342.0,w28
1221,32000011,7102,2026-07-13,WEEK,POST_FCST,3433.0,w29
1222,32000011,7102,2026-07-20,WEEK,POST_FCST,3388.0,w30
1223,32000011,7102,2026-07-27,WEEK,POST_FCST,3299.0,w31
1224,32000011,7102,2026-08-03,WEEK,POST_FCST,3398.0,w32
1225,32000011,7102,2026-08-10,WEEK,POST_FCST,3403.0,w33
1226,32000011,7102,2026-08-17,WEEK,POST_FCST,3459.0,w34
1227,32000011,7102,2026-08-24,WEEK,POST_FCST,3698.0,w35
1228,32000011,7102,2026-08-31,WEEK,POST_FCST,3467.0,w36
1229,32000011,7102,2026-09-07,WEEK,POST_FCST,3901.0,w37
1230,32000011,7102,2026-09-14,WEEK,POST_FCST,3876.0,w38
1231,32000011,7102,2026-09-21,WEEK,POST_FCST,4003.0,w39
1232,32000011,7102,2026-09-28,WEEK,POST_FCST,4010.0,w40
1233,32000011,7102,2026-10-05,WEEK,POST_FCST,4271.0,w41
1234,32000011,7102,2026-10-12,WEEK,POST_FCST,4294.0,w42
1235,32000011,7102,2026-10-19,WEEK,POST_FCST,4359.0,w43
1236,32000011,7102,2026-10-26,WEEK,POST_FCST,4240.0,w44
1237,32000011,7102,2026-11-02,WEEK,POST_FCST,4615.0,w45
1238,32000011,7102,2026-11-09,WEEK,POST_FCST,4549.0,w46
1239,32000011,7102,2026-11-16,WEEK,POST_FCST,4842.0,w47
1240,32000011,7102,2026-11-23,WEEK,POST_FCST,4865.0,w48
1241,32000011,7102,2026-11-30,WEEK,POST_FCST,3652.0,w49
1242,32000011,7102,2026-12-07,WEEK,POST_FCST,3468.0,w50
1243,32000011,7102,2026-12-14,WEEK,POST_FCST,3480.0,w51
1244,32000011,7102,2026-12-21,WEEK,POST_FCST,3662.0,w52
1245,32000011,7102,2025-12-29,WEEK,ACTUAL,3347.0,w01
1246,32000011,7102,2026-01-05,WEEK,ACTUAL,3346.0,w02
1247,32000011,7102,2026-01-12,WEEK,ACTUAL,3321.0,w03
1248,32000011,7102,2026-01-19,WEEK,ACTUAL,3721.0,w04
1249,32000011,7102,2026-01-26,WEEK,ACTUAL,3991.0,w05
1250,32000011,7102,2026-02-02,WEEK,ACTUAL,3812.0,w06
1251,32000011,7102,2026-02-09,WEEK,ACTUAL,3786.0,w07
1252,32000011,7102,2026-02-16,WEEK,ACTUAL,3811.0,w08
1253,32000011,7102,2026-02-23,WEEK,ACTUAL,4555.0,w09
1254,32000011,7102,2026-03-02,WEEK,ACTUAL,4675.0,w10
1255,32000012,7102,2025-12-29,WEEK,IBP,4898.0,w01
1256,32000012,7102,2026-01-05,WEEK,IBP,4894.0,w02
1257,32000012,7102,2026-01-12,WEEK,IBP,4872.0,w03
1258,32000012,7102,2026-01-19,WEEK,IBP,5040.0,w04
1259,32000012,7102,2026-01-26,WEEK,IBP,5578.0,w05
1260,32000012,7102,2026-02-02,WEEK,IBP,5414.0,w06
1261,32000012,7102,2026-02-09,WEEK,IBP,5333.0,w07
1262,32000012,7102,2026-02-16,WEEK,IBP,5354.0,w08
1263,32000012,7102,2026-02-23,WEEK,IBP,6415.0,w09
1264,32000012,7102,2026-03-02,WEEK,IBP,6410.0,w10
1265,32000012,7102,2026-03-09,WEEK,IBP,6594.0,w11
1266,32000012,7102,2026-03-16,WEEK,IBP,6790.0,w12
1267,32000012,7102,2026-03-23,WEEK,IBP,6691.0,w13
1268,32000012,7102,2026-03-30,WEEK,IBP,6375.0,w14
1269,32000012,7102,2026-04-06,WEEK,IBP,6342.0,w15
1270,32000012,7102,2026-04-13,WEEK,IBP,6283.0,w16
1271,32000012,7102,2026-04-20,WEEK,IBP,6089.0,w17
1272,32000012,7102,2026-04-27,WEEK,IBP,6042.0,w18
1273,32000012,7102,2026-05-04,WEEK,IBP,5751.0,w19
1274,32000012,7102,2026-05-11,WEEK,IBP,5340.0,w20
1275,32000012,7102,2026-05-18,WEEK,IBP,5389.0,w21
1276,32000012,7102,2026-05-25,WEEK,IBP,4980.0,w22
1277,32000012,7102,2026-06-01,WEEK,IBP,4683.0,w23
1278,32000012,7102,2026-06-08,WEEK,IBP,4776.0,w24
1279,32000012,7102,2026-06-15,WEEK,IBP,4520.0,w25
1280,32000012,7102,2026-06-22,WEEK,IBP,4515.0,w26
1281,32000012,7102,2026-06-29,WEEK,IBP,4560.0,w27
1282,32000012,7102,2026-07-06,WEEK,IBP,4577.0,w28
1283,32000012,7102,2026-07-13,WEEK,IBP,4636.0,w29
1284,32000012,7102,2026-07-20,WEEK,IBP,4490.0,w30
1285,32000012,7102,2026-07-27,WEEK,IBP,4598.0,w31
1286,32000012,7102,2026-08-03,WEEK,IBP,4762.0,w32
1287,32000012,7102,2026-08-10,WEEK,IBP,4664.0,w33
1288,32000012,7102,2026-08-17,WEEK,IBP,4855.0,w34
1289,32000012,7102,2026-08-24,WEEK,IBP,4972.0,w35
1290,32000012,7102,2026-08-31,WEEK,IBP,4974.0,w36
1291,32000012,7102,2026-09-07,WEEK,IBP,5277.0,w37
1292,32000012,7102,2026-09-14,WEEK,IBP,5535.0,w38
1293,32000012,7102,2026-09-21,WEEK,IBP,5406.0,w39
1294,32000012,7102,2026-09-28,WEEK,IBP,5366.0,w40
1295,32000012,7102,2026-10-05,WEEK,IBP,5637.0,w41
1296,32000012,7102,2026-10-12,WEEK,IBP,6027.0,w42
1297,32000012,7102,2026-10-19,WEEK,IBP,6043.0,w43
1298,32000012,7102,2026-10-26,WEEK,IBP,6012.0,w44
1299,32000012,7102,2026-11-02,WEEK,IBP,6511.0,w45
1300,32000012,7102,2026-11-09,WEEK,IBP,6630.0,w46
1301,32000012,7102,2026-11-16,WEEK,IBP,6726.0,w47
1302,32000012,7102,2026-11-23,WEEK,IBP,6909.0,w48
1303,32000012,7102,2026-11-30,WEEK,IBP,4918.0,w49
1304,32000012,7102,2026-12-07,WEEK,IBP,5068.0,w50
1305,32000012,7102,2026-12-14,WEEK,IBP,4980.0,w51
1306,32000012,7102,2026-12-21,WEEK,IBP,5094.0,w52
1307,32000012,7102,2025-12-29,WEEK,POST_FCST,4888.0,w01
1308,32000012,7102,2026-01-05,WEEK,POST_FCST,4906.0,w02
1309,32000012,7102,2026-01-12,WEEK,POST_FCST,4860.0,w03
1310,32000012,7102,2026-01-19,WEEK,POST_FCST,4676.0,w04
1311,32000012,7102,2026-01-26,WEEK,POST_FCST,5299.0,w05
1312,32000012,7102,2026-02-02,WEEK,POST_FCST,5485.0,w06
1313,32000012,7102,2026-02-09,WEEK,POST_FCST,5465.0,w07
1314,32000012,7102,2026-02-16,WEEK,POST_FCST,5087.0,w08
1315,32000012,7102,2026-02-23,WEEK,POST_FCST,5839.0,w09
1316,32000012,7102,2026-03-02,WEEK,POST_FCST,6056.0,w10
1317,32000012,7102,2026-03-09,WEEK,POST_FCST,6353.0,w11
1318,32000012,7102,2026-03-16,WEEK,POST_FCST,6645.0,w12
1319,32000012,7102,2026-03-23,WEEK,POST_FCST,6331.0,w13
1320,32000012,7102,2026-03-30,WEEK,POST_FCST,6243.0,w14
1321,32000012,7102,2026-04-06,WEEK,POST_FCST,6410.0,w15
1322,32000012,7102,2026-04-13,WEEK,POST_FCST,6112.0,w16
1323,32000012,7102,2026-04-20,WEEK,POST_FCST,5779.0,w17
1324,32000012,7102,2026-04-27,WEEK,POST_FCST,5802.0,w18
1325,32000012,7102,2026-05-04,WEEK,POST_FCST,5524.0,w19
1326,32000012,7102,2026-05-11,WEEK,POST_FCST,5194.0,w20
1327,32000012,7102,2026-05-18,WEEK,POST_FCST,5066.0,w21
1328,32000012,7102,2026-05-25,WEEK,POST_FCST,4775.0,w22
1329,32000012,7102,2026-06-01,WEEK,POST_FCST,4696.0,w23
1330,32000012,7102,2026-06-08,WEEK,POST_FCST,4513.0,w24
1331,32000012,7102,2026-06-15,WEEK,POST_FCST,4410.0,w25
1332,32000012,7102,2026-06-22,WEEK,POST_FCST,4203.0,w26
1333,32000012,7102,2026-06-29,WEEK,POST_FCST,4307.0,w27
1334,32000012,7102,2026-07-06,WEEK,POST_FCST,4150.0,w28
1335,32000012,7102,2026-07-13,WEEK,POST_FCST,4327.0,w29
1336,32000012,7102,2026-07-20,WEEK,POST_FCST,4496.0,w30
1337,32000012,7102,2026-07-27,WEEK,POST_FCST,4640.0,w31
1338,32000012,7102,2026-08-03,WEEK,POST_FCST,4321.0,w32
1339,32000012,7102,2026-08-10,WEEK,POST_FCST,4524.0,w33
1340,32000012,7102,2026-08-17,WEEK,POST_FCST,4817.0,w34
1341,32000012,7102,2026-08-24,WEEK,POST_FCST,4686.0,w35
1342,32000012,7102,2026-08-31,WEEK,POST_FCST,4821.0,w36
1343,32000012,7102,2026-09-07,WEEK,POST_FCST,5134.0,w37
1344,32000012,7102,2026-09-14,WEEK,POST_FCST,5232.0,w38
1345,32000012,7102,2026-09-21,WEEK,POST_FCST,5148.0,w39
1346,32000012,7102,2026-09-28,WEEK,POST_FCST,5219.0,w40
1347,32000012,7102,2026-10-05,WEEK,POST_FCST,5645.0,w41
1348,32000012,7102,2026-10-12,WEEK,POST_FCST,5689.0,w42
1349,32000012,7102,2026-10-19,WEEK,POST_FCST,5532.0,w43
1350,32000012,7102,2026-10-26,WEEK,POST_FCST,5978.0,w44
1351,32000012,7102,2026-11-02,WEEK,POST_FCST,5916.0,w45
1352,32000012,7102,2026-11-09,WEEK,POST_FCST,6363.0,w46
1353,32000012,7102,2026-11-16,WEEK,POST_FCST,6185.0,w47
1354,32000012,7102,2026-11-23,WEEK,POST_FCST,6717.0,w48
1355,32000012,7102,2026-11-30,WEEK,POST_FCST,4749.0,w49
1356,32000012,7102,2026-12-07,WEEK,POST_FCST,4734.0,w50
1357,32000012,7102,2026-12-14,WEEK,POST_FCST,4665.0,w51
1358,32000012,7102,2026-12-21,WEEK,POST_FCST,4725.0,w52
1359,32000012,7102,2025-12-29,WEEK,ACTUAL,4917.0,w01
1360,32000012,7102,2026-01-05,WEEK,ACTUAL,4984.0,w02
1361,32000012,7102,2026-01-12,WEEK,ACTUAL,4630.0,w03
1362,32000012,7102,2026-01-19,WEEK,ACTUAL,4675.0,w04
1363,32000012,7102,2026-01-26,WEEK,ACTUAL,5312.0,w05
1364,32000012,7102,2026-02-02,WEEK,ACTUAL,5414.0,w06
1365,32000012,7102,2026-02-09,WEEK,ACTUAL,5232.0,w07
1366,32000012,7102,2026-02-16,WEEK,ACTUAL,5107.0,w08
1367,32000012,7102,2026-02-23,WEEK,ACTUAL,5818.0,w09
1368,32000012,7102,2026-03-02,WEEK,ACTUAL,6259.0,w10
1369,32000013,7101,2025-12-29,WEEK,IBP,4137.0,w01
1370,32000013,7101,2026-01-05,WEEK,IBP,4295.0,w02
1371,32000013,7101,2026-01-12,WEEK,IBP,4227.0,w03
1372,32000013,7101,2026-01-19,WEEK,IBP,4339.0,w04
1373,32000013,7101,2026-01-26,WEEK,IBP,4576.0,w05
1374,32000013,7101,2026-02-02,WEEK,IBP,4715.0,w06
1375,32000013,7101,2026-02-09,WEEK,IBP,4685.0,w07
1376,32000013,7101,2026-02-16,WEEK,IBP,4730.0,w08
1377,32000013,7101,2026-02-23,WEEK,IBP,5191.0,w09
1378,32000013,7101,2026-03-02,WEEK,IBP,5570.0,w10
1379,32000013,7101,2026-03-09,WEEK,IBP,5564.0,w11
1380,32000013,7101,2026-03-16,WEEK,IBP,5777.0,w12
1381,32000013,7101,2026-03-23,WEEK,IBP,5792.0,w13
1382,32000013,7101,2026-03-30,WEEK,IBP,5602.0,w14
1383,32000013,7101,2026-04-06,WEEK,IBP,5645.0,w15
1384,32000013,7101,2026-04-13,WEEK,IBP,5256.0,w16
1385,32000013,7101,2026-04-20,WEEK,IBP,5217.0,w17
1386,32000013,7101,2026-04-27,WEEK,IBP,5116.0,w18
1387,32000013,7101,2026-05-04,WEEK,IBP,4779.0,w19
1388,32000013,7101,2026-05-11,WEEK,IBP,4566.0,w20
1389,32000013,7101,2026-05-18,WEEK,IBP,4433.0,w21
1390,32000013,7101,2026-05-25,WEEK,IBP,4250.0,w22
1391,32000013,7101,2026-06-01,WEEK,IBP,4101.0,w23
1392,32000013,7101,2026-06-08,WEEK,IBP,4034.0,w24
1393,32000013,7101,2026-06-15,WEEK,IBP,3842.0,w25
1394,32000013,7101,2026-06-22,WEEK,IBP,3824.0,w26
1395,32000013,7101,2026-06-29,WEEK,IBP,3756.0,w27
1396,32000013,7101,2026-07-06,WEEK,IBP,3798.0,w28
1397,32000013,7101,2026-07-13,WEEK,IBP,3907.0,w29
1398,32000013,7101,2026-07-20,WEEK,IBP,3826.0,w30
1399,32000013,7101,2026-07-27,WEEK,IBP,3899.0,w31
1400,32000013,7101,2026-08-03,WEEK,IBP,3989.0,w32
1401,32000013,7101,2026-08-10,WEEK,IBP,4108.0,w33
1402,32000013,7101,2026-08-17,WEEK,IBP,4304.0,w34
1403,32000013,7101,2026-08-24,WEEK,IBP,4375.0,w35
1404,32000013,7101,2026-08-31,WEEK,IBP,4300.0,w36
1405,32000013,7101,2026-09-07,WEEK,IBP,4456.0,w37
1406,32000013,7101,2026-09-14,WEEK,IBP,4643.0,w38
1407,32000013,7101,2026-09-21,WEEK,IBP,4771.0,w39
1408,32000013,7101,2026-09-28,WEEK,IBP,4583.0,w40
1409,32000013,7101,2026-10-05,WEEK,IBP,4877.0,w41
1410,32000013,7101,2026-10-12,WEEK,IBP,5134.0,w42
1411,32000013,7101,2026-10-19,WEEK,IBP,5081.0,w43
1412,32000013,7101,2026-10-26,WEEK,IBP,5225.0,w44
1413,32000013,7101,2026-11-02,WEEK,IBP,5487.0,w45
1414,32000013,7101,2026-11-09,WEEK,IBP,5438.0,w46
1415,32000013,7101,2026-11-16,WEEK,IBP,5582.0,w47
1416,32000013,7101,2026-11-23,WEEK,IBP,5699.0,w48
1417,32000013,7101,2026-11-30,WEEK,IBP,4143.0,w49
1418,32000013,7101,2026-12-07,WEEK,IBP,4142.0,w50
1419,32000013,7101,2026-12-14,WEEK,IBP,4349.0,w51
1420,32000013,7101,2026-12-21,WEEK,IBP,4206.0,w52
1421,32000013,7101,2025-12-29,WEEK,POST_FCST,4106.0,w01
1422,32000013,7101,2026-01-05,WEEK,POST_FCST,4034.0,w02
1423,32000013,7101,2026-01-12,WEEK,POST_FCST,4245.0,w03
1424,32000013,7101,2026-01-19,WEEK,POST_FCST,4021.0,w04
1425,32000013,7101,2026-01-26,WEEK,POST_FCST,4485.0,w05
1426,32000013,7101,2026-02-02,WEEK,POST_FCST,4644.0,w06
1427,32000013,7101,2026-02-09,WEEK,POST_FCST,4633.0,w07
1428,32000013,7101,2026-02-16,WEEK,POST_FCST,4397.0,w08
1429,32000013,7101,2026-02-23,WEEK,POST_FCST,5249.0,w09
1430,32000013,7101,2026-03-02,WEEK,POST_FCST,5312.0,w10
1431,32000013,7101,2026-03-09,WEEK,POST_FCST,5323.0,w11
1432,32000013,7101,2026-03-16,WEEK,POST_FCST,5373.0,w12
1433,32000013,7101,2026-03-23,WEEK,POST_FCST,5349.0,w13
1434,32000013,7101,2026-03-30,WEEK,POST_FCST,5427.0,w14
1435,32000013,7101,2026-04-06,WEEK,POST_FCST,5328.0,w15
1436,32000013,7101,2026-04-13,WEEK,POST_FCST,5099.0,w16
1437,32000013,7101,2026-04-20,WEEK,POST_FCST,5010.0,w17
1438,32000013,7101,2026-04-27,WEEK,POST_FCST,5025.0,w18
1439,32000013,7101,2026-05-04,WEEK,POST_FCST,4586.0,w19
1440,32000013,7101,2026-05-11,WEEK,POST_FCST,4550.0,w20
1441,32000013,7101,2026-05-18,WEEK,POST_FCST,4179.0,w21
1442,32000013,7101,2026-05-25,WEEK,POST_FCST,4099.0,w22
1443,32000013,7101,2026-06-01,WEEK,POST_FCST,3944.0,w23
1444,32000013,7101,2026-06-08,WEEK,POST_FCST,3952.0,w24
1445,32000013,7101,2026-06-15,WEEK,POST_FCST,3563.0,w25
1446,32000013,7101,2026-06-22,WEEK,POST_FCST,3559.0,w26
1447,32000013,7101,2026-06-29,WEEK,POST_FCST,3626.0,w27
1448,32000013,7101,2026-07-06,WEEK,POST_FCST,3620.0,w28
1449,32000013,7101,2026-07-13,WEEK,POST_FCST,3696.0,w29
1450,32000013,7101,2026-07-20,WEEK,POST_FCST,3895.0,w30
1451,32000013,7101,2026-07-27,WEEK,POST_FCST,3737.0,w31
1452,32000013,7101,2026-08-03,WEEK,POST_FCST,3743.0,w32
1453,32000013,7101,2026-08-10,WEEK,POST_FCST,3976.0,w33
1454,32000013,7101,2026-08-17,WEEK,POST_FCST,4002.0,w34
1455,32000013,7101,2026-08-24,WEEK,POST_FCST,4191.0,w35
1456,32000013,7101,2026-08-31,WEEK,POST_FCST,3957.0,w36
1457,32000013,7101,2026-09-07,WEEK,POST_FCST,4301.0,w37
1458,32000013,7101,2026-09-14,WEEK,POST_FCST,4263.0,w38
1459,32000013,7101,2026-09-21,WEEK,POST_FCST,4352.0,w39
1460,32000013,7101,2026-09-28,WEEK,POST_FCST,4657.0,w40
1461,32000013,7101,2026-10-05,WEEK,POST_FCST,4579.0,w41
1462,32000013,7101,2026-10-12,WEEK,POST_FCST,4851.0,w42
1463,32000013,7101,2026-10-19,WEEK,POST_FCST,4885.0,w43
1464,32000013,7101,2026-10-26,WEEK,POST_FCST,4941.0,w44
1465,32000013,7101,2026-11-02,WEEK,POST_FCST,5416.0,w45
1466,32000013,7101,2026-11-09,WEEK,POST_FCST,5126.0,w46
1467,32000013,7101,2026-11-16,WEEK,POST_FCST,5483.0,w47
1468,32000013,7101,2026-11-23,WEEK,POST_FCST,5740.0,w48
1469,32000013,7101,2026-11-30,WEEK,POST_FCST,4120.0,w49
1470,32000013,7101,2026-12-07,WEEK,POST_FCST,4243.0,w50
1471,32000013,7101,2026-12-14,WEEK,POST_FCST,3953.0,w51
1472,32000013,7101,2026-12-21,WEEK,POST_FCST,4073.0,w52
1473,32000013,7101,2025-12-29,WEEK,ACTUAL,3902.0,w01
1474,32000013,7101,2026-01-05,WEEK,ACTUAL,4129.0,w02
1475,32000013,7101,2026-01-12,WEEK,ACTUAL,4250.0,w03
1476,32000013,7101,2026-01-19,WEEK,ACTUAL,3901.0,w04
1477,32000013,7101,2026-01-26,WEEK,ACTUAL,4502.0,w05
1478,32000013,7101,2026-02-02,WEEK,ACTUAL,4260.0,w06
1479,32000013,7101,2026-02-09,WEEK,ACTUAL,4454.0,w07
1480,32000013,7101,2026-02-16,WEEK,ACTUAL,4401.0,w08
1481,32000013,7101,2026-02-23,WEEK,ACTUAL,5307.0,w09
1482,32000013,7101,2026-03-02,WEEK,ACTUAL,5291.0,w10
1483,32000014,7101,2025-12-29,WEEK,IBP,3298.0,w01
1484,32000014,7101,2026-01-05,WEEK,IBP,3251.0,w02
1485,32000014,7101,2026-01-12,WEEK,IBP,3258.0,w03
1486,32000014,7101,2026-01-19,WEEK,IBP,3273.0,w04
1487,32000014,7101,2026-01-26,WEEK,IBP,3606.0,w05
1488,32000014,7101,2026-02-02,WEEK,IBP,3738.0,w06
1489,32000014,7101,2026-02-09,WEEK,IBP,3674.0,w07
1490,32000014,7101,2026-02-16,WEEK,IBP,3666.0,w08
1491,32000014,7101,2026-02-23,WEEK,IBP,4064.0,w09
1492,32000014,7101,2026-03-02,WEEK,IBP,4420.0,w10
1493,32000014,7101,2026-03-09,WEEK,IBP,4384.0,w11
1494,32000014,7101,2026-03-16,WEEK,IBP,4376.0,w12
1495,32000014,7101,2026-03-23,WEEK,IBP,4549.0,w13
1496,32000014,7101,2026-03-30,WEEK,IBP,4338.0,w14
1497,32000014,7101,2026-04-06,WEEK,IBP,4218.0,w15
1498,32000014,7101,2026-04-13,WEEK,IBP,4150.0,w16
1499,32000014,7101,2026-04-20,WEEK,IBP,3990.0,w17
1500,32000014,7101,2026-04-27,WEEK,IBP,3914.0,w18
1501,32000014,7101,2026-05-04,WEEK,IBP,3930.0,w19
1502,32000014,7101,2026-05-11,WEEK,IBP,3738.0,w20
1503,32000014,7101,2026-05-18,WEEK,IBP,3530.0,w21
1504,32000014,7101,2026-05-25,WEEK,IBP,3254.0,w22
1505,32000014,7101,2026-06-01,WEEK,IBP,3145.0,w23
1506,32000014,7101,2026-06-08,WEEK,IBP,3123.0,w24
1507,32000014,7101,2026-06-15,WEEK,IBP,3003.0,w25
1508,32000014,7101,2026-06-22,WEEK,IBP,2917.0,w26
1509,32000014,7101,2026-06-29,WEEK,IBP,2997.0,w27
1510,32000014,7101,2026-07-06,WEEK,IBP,3050.0,w28
1511,32000014,7101,2026-07-13,WEEK,IBP,3054.0,w29
1512,32000014,7101,2026-07-20,WEEK,IBP,2979.0,w30
1513,32000014,7101,2026-07-27,WEEK,IBP,3148.0,w31
1514,32000014,7101,2026-08-03,WEEK,IBP,3040.0,w32
1515,32000014,7101,2026-08-10,WEEK,IBP,3116.0,w33
1516,32000014,7101,2026-08-17,WEEK,IBP,3196.0,w34
1517,32000014,7101,2026-08-24,WEEK,IBP,3294.0,w35
1518,32000014,7101,2026-08-31,WEEK,IBP,3379.0,w36
1519,32000014,7101,2026-09-07,WEEK,IBP,3498.0,w37
1520,32000014,7101,2026-09-14,WEEK,IBP,3531.0,w38
1521,32000014,7101,2026-09-21,WEEK,IBP,3744.0,w39
1522,32000014,7101,2026-09-28,WEEK,IBP,3744.0,w40
1523,32000014,7101,2026-10-05,WEEK,IBP,3912.0,w41
1524,32000014,7101,2026-10-12,WEEK,IBP,3865.0,w42
1525,32000014,7101,2026-10-19,WEEK,IBP,3982.0,w43
1526,32000014,7101,2026-10-26,WEEK,IBP,4178.0,w44
1527,32000014,7101,2026-11-02,WEEK,IBP,4329.0,w45
1528,32000014,7101,2026-11-09,WEEK,IBP,4204.0,w46
1529,32000014,7101,2026-11-16,WEEK,IBP,4278.0,w47
1530,32000014,7101,2026-11-23,WEEK,IBP,4483.0,w48
1531,32000014,7101,2026-11-30,WEEK,IBP,3410.0,w49
1532,32000014,7101,2026-12-07,WEEK,IBP,3336.0,w50
1533,32000014,7101,2026-12-14,WEEK,IBP,3328.0,w51
1534,32000014,7101,2026-12-21,WEEK,IBP,3249.0,w52
1535,32000014,7101,2025-12-29,WEEK,POST_FCST,3240.0,w01
1536,32000014,7101,2026-01-05,WEEK,POST_FCST,3282.0,w02
1537,32000014,7101,2026-01-12,WEEK,POST_FCST,3169.0,w03
1538,32000014,7101,2026-01-19,WEEK,POST_FCST,3271.0,w04
1539,32000014,7101,2026-01-26,WEEK,POST_FCST,3651.0,w05
1540,32000014,7101,2026-02-02,WEEK,POST_FCST,3437.0,w06
1541,32000014,7101,2026-02-09,WEEK,POST_FCST,3527.0,w07
1542,32000014,7101,2026-02-16,WEEK,POST_FCST,3460.0,w08
1543,32000014,7101,2026-02-23,WEEK,POST_FCST,4094.0,w09
1544,32000014,7101,2026-03-02,WEEK,POST_FCST,4186.0,w10
1545,32000014,7101,2026-03-09,WEEK,POST_FCST,4205.0,w11
1546,32000014,7101,2026-03-16,WEEK,POST_FCST,4423.0,w12
1547,32000014,7101,2026-03-23,WEEK,POST_FCST,4284.0,w13
1548,32000014,7101,2026-03-30,WEEK,POST_FCST,4298.0,w14
1549,32000014,7101,2026-04-06,WEEK,POST_FCST,4171.0,w15
1550,32000014,7101,2026-04-13,WEEK,POST_FCST,3891.0,w16
1551,32000014,7101,2026-04-20,WEEK,POST_FCST,3900.0,w17
1552,32000014,7101,2026-04-27,WEEK,POST_FCST,3930.0,w18
1553,32000014,7101,2026-05-04,WEEK,POST_FCST,3626.0,w19
1554,32000014,7101,2026-05-11,WEEK,POST_FCST,3621.0,w20
1555,32000014,7101,2026-05-18,WEEK,POST_FCST,3469.0,w21
1556,32000014,7101,2026-05-25,WEEK,POST_FCST,3080.0,w22
1557,32000014,7101,2026-06-01,WEEK,POST_FCST,3158.0,w23
1558,32000014,7101,2026-06-08,WEEK,POST_FCST,2890.0,w24
1559,32000014,7101,2026-06-15,WEEK,POST_FCST,2811.0,w25
1560,32000014,7101,2026-06-22,WEEK,POST_FCST,2807.0,w26
1561,32000014,7101,2026-06-29,WEEK,POST_FCST,2971.0,w27
1562,32000014,7101,2026-07-06,WEEK,POST_FCST,2916.0,w28
1563,32000014,7101,2026-07-13,WEEK,POST_FCST,2862.0,w29
1564,32000014,7101,2026-07-20,WEEK,POST_FCST,2930.0,w30
1565,32000014,7101,2026-07-27,WEEK,POST_FCST,3003.0,w31
1566,32000014,7101,2026-08-03,WEEK,POST_FCST,2877.0,w32
1567,32000014,7101,2026-08-10,WEEK,POST_FCST,3133.0,w33
1568,32000014,7101,2026-08-17,WEEK,POST_FCST,3212.0,w34
1569,32000014,7101,2026-08-24,WEEK,POST_FCST,3201.0,w35
1570,32000014,7101,2026-08-31,WEEK,POST_FCST,3320.0,w36
1571,32000014,7101,2026-09-07,WEEK,POST_FCST,3338.0,w37
1572,32000014,7101,2026-09-14,WEEK,POST_FCST,3590.0,w38
1573,32000014,7101,2026-09-21,WEEK,POST_FCST,3567.0,w39
1574,32000014,7101,2026-09-28,WEEK,POST_FCST,3558.0,w40
1575,32000014,7101,2026-10-05,WEEK,POST_FCST,3582.0,w41
1576,32000014,7101,2026-10-12,WEEK,POST_FCST,3891.0,w42
1577,32000014,7101,2026-10-19,WEEK,POST_FCST,3818.0,w43
1578,32000014,7101,2026-10-26,WEEK,POST_FCST,3799.0,w44
1579,32000014,7101,2026-11-02,WEEK,POST_FCST,3936.0,w45
1580,32000014,7101,2026-11-09,WEEK,POST_FCST,4180.0,w46
1581,32000014,7101,2026-11-16,WEEK,POST_FCST,4233.0,w47
1582,32000014,7101,2026-11-23,WEEK,POST_FCST,4396.0,w48
1583,32000014,7101,2026-11-30,WEEK,POST_FCST,3300.0,w49
1584,32000014,7101,2026-12-07,WEEK,POST_FCST,3092.0,w50
1585,32000014,7101,2026-12-14,WEEK,POST_FCST,3259.0,w51
1586,32000014,7101,2026-12-21,WEEK,POST_FCST,3120.0,w52
1587,32000014,7101,2025-12-29,WEEK,ACTUAL,3271.0,w01
1588,32000014,7101,2026-01-05,WEEK,ACTUAL,3256.0,w02
1589,32000014,7101,2026-01-12,WEEK,ACTUAL,3151.0,w03
1590,32000014,7101,2026-01-19,WEEK,ACTUAL,3215.0,w04
1591,32000014,7101,2026-01-26,WEEK,ACTUAL,3373.0,w05
1592,32000014,7101,2026-02-02,WEEK,ACTUAL,3438.0,w06
1593,32000014,7101,2026-02-09,WEEK,ACTUAL,3583.0,w07
